id,group,age,sex,sex_comparison,order,education,trial,players,complete,p,x1,x2,out1l,q,y1,y2,out2l,choicel,choiceotherl,emotion,choiceduration,obtainedchosen,unobtainedchosen,obtainedother,unobtainedother,ev1,ev2,dev,absdev,sd1,sd2,dsd,d,r,scale,scaleduration,Em_ev,rxgroup,_est_random,_est_fixed
4,1,66,2,3,2,12,8,0,0,0.200000003,20,-20,0,0.5,5,-20,1,0,2,Rejoy,1.564800024,5,-20,,,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,34,1.234899998,Rejoy,15,0,0
4,1,66,2,3,2,12,9,0,0,0.8000000119,-5,-20,1,0.200000003,5,-20,0,0,2,Disapointment,2.996400118,-20,5,,,-8,-15,7,7,6,10,-4,17,-10,-45,1.110000014,Disapointment,-10,0,0
4,1,66,2,3,2,12,10,0,0,0.200000003,20,5,0,0.8000000119,20,-5,1,1,2,Disapointment,1.62590003,5,20,,,8,15,-7,7,6,10,-4,-7,10,16,1.722599983,Disapointment,10,0,0
4,1,66,2,3,2,12,11,0,0,0.8000000119,20,-5,1,0.200000003,20,5,0,1,2,Rejoy,6.1947999,20,-5,,,15,8,7,7,10,6,4,7,-10,43,1.211400032,Rejoy,-10,0,0
4,1,66,2,3,2,12,12,0,0,0.200000003,20,5,0,0.5,20,-5,1,0,2,Rejoy,9.708600044,20,-5,,,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,45,1.910300016,Rejoy,10,0,0
4,1,66,2,3,2,12,13,0,0,0.5,20,-5,0,0.8000000119,20,-20,1,1,2,Disapointment,9.89260006,-5,20,,,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,-17,1.797500014,Disapointment,15,0,0
4,1,66,2,3,2,12,14,0,0,0.8000000119,20,-20,0,0.5,20,5,0,1,2,Disapointment,5.124599934,-20,20,,,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,-45,1.10710001,Disapointment,-25,0,0
4,1,66,2,3,2,12,15,0,0,0.8000000119,20,-20,1,0.5,20,-5,1,0,2,Rejoy,6.807899952,20,-5,,,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,46,1.564200044,Rejoy,-15,0,0
4,1,66,2,3,2,12,16,0,0,0.5,20,-5,0,0.200000003,20,5,1,0,2,Rejoy,6.114999771,20,5,,,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,46,1.14989996,Rejoy,-10,0,0
4,1,66,2,3,2,12,17,0,0,0.200000003,5,-20,0,0.5,-5,-20,1,0,2,Rejoy,9.532500267,-5,-20,,,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,-8,2.587500095,Rejoy,10,0,0
4,1,66,2,3,2,12,18,0,0,0.200000003,20,-20,1,0.5,-5,-20,0,1,2,Rejoy,7.085400105,20,-20,,,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,44,1.135499954,Rejoy,25,0,0
4,1,66,2,3,2,12,19,0,0,0.5,20,5,0,0.8000000119,20,-5,1,0,2,Rejoy,8.679100037,20,-5,,,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,46,1.958600044,Rejoy,10,0,0
4,1,66,2,3,2,12,20,0,0,0.8000000119,20,-5,0,0.5,20,5,1,1,2,Disapointment,5.580900192,-5,20,,,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,-43,1.021999955,Disapointment,-10,0,0
4,1,66,2,3,2,12,21,0,1,0.5,20,-5,1,0.200000003,20,5,0,1,2,Relief,3.478100061,20,-5,5,20,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,43,0.9613000154,Relief,-10,0,0
4,1,66,2,3,2,12,22,0,1,0.8000000119,20,-20,0,0.5,20,5,1,1,2,Regret,3.320300102,-20,20,20,5,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,-39,0.8043000102,Regret,-25,0,0
4,1,66,2,3,2,12,23,0,1,0.200000003,20,5,0,0.8000000119,20,-5,1,1,2,Regret,4.901400089,5,20,20,-5,8,15,-7,7,6,10,-4,-7,10,-40,0.9427000284,Regret,10,0,0
4,1,66,2,3,2,12,24,0,1,0.5,-5,-20,1,0.200000003,5,-20,0,1,2,Relief,4.35010004,-5,-20,-20,5,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,1,0.6862000227,Relief,-10,0,0
4,1,66,2,3,2,12,25,0,1,0.5,5,-20,1,0.200000003,20,-20,0,0,2,Regret,6.476500034,-20,20,5,-20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,-44,1.023300052,Regret,-15,0,0
4,1,66,2,3,2,12,26,0,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,2,Relief,5.345499992,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,1,1.100999951,Relief,-10,0,0
4,1,66,2,3,2,12,27,0,1,0.8000000119,20,-20,1,0.5,20,-5,0,0,2,Regret,11.30300045,-5,20,20,-20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,-48,0.8917000294,Regret,-15,0,0
4,1,66,2,3,2,12,28,0,1,0.5,-5,-20,1,0.200000003,20,-20,0,1,2,Relief,3.854099989,-5,-20,-20,20,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,-1,1.552899957,Relief,-25,0,0
4,1,66,2,3,2,12,29,0,1,0.5,5,-20,0,0.200000003,5,-5,0,1,2,Regret,4.691599846,-20,5,-5,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,-47,1.485000014,Regret,-15,0,0
4,1,66,2,3,2,12,30,0,1,0.8000000119,20,-5,1,0.5,20,5,0,1,2,Relief,3.006900072,20,-5,5,20,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,44,1.501000047,Relief,-10,0,0
4,1,66,2,3,2,12,31,0,1,0.5,-5,-20,0,0.200000003,5,-20,1,1,2,Regret,5.413599968,-20,-5,5,-20,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,-46,1.025599957,Regret,-10,0,0
4,1,66,2,3,2,12,32,0,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,2,Relief,9.240300179,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,0,1.423799992,Relief,-10,0,0
4,1,66,2,3,2,12,33,0,1,0.5,20,-5,0,0.8000000119,20,-20,1,0,2,Relief,3.046799898,20,-20,-5,20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,45,1.450500011,Relief,15,0,0
4,1,66,2,3,2,12,34,0,1,0.200000003,5,-5,0,0.5,5,-20,0,1,2,Relief,7.846399784,-5,5,-20,5,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,11,0.7936999798,Relief,15,0,0
4,1,66,2,3,2,12,35,0,1,0.8000000119,20,-5,1,0.200000003,20,5,0,1,2,Relief,2.985500097,20,-5,5,20,15,8,7,7,10,6,4,7,-10,46,0.992299974,Relief,-10,0,0
4,1,66,2,3,2,12,36,0,1,0.5,-5,-20,0,0.200000003,20,-20,1,0,2,Relief,3.665600061,20,-20,-20,-5,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,48,2.241899967,Relief,-25,0,0
4,1,66,2,3,2,12,37,0,1,0.8000000119,20,-5,0,0.5,20,5,1,1,2,Regret,5.687900066,-5,20,20,5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,-45,1.16900003,Regret,-10,0,0
4,1,66,2,3,2,12,38,0,1,0.200000003,20,-20,0,0.5,5,-20,1,1,2,Regret,4.28030014,-20,20,5,-20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,-47,1.093099952,Regret,15,0,0
4,1,66,2,3,2,12,39,0,1,0.200000003,20,5,0,0.5,20,-5,1,1,2,Regret,3.084500074,5,20,20,-5,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,-8,0.997699976,Regret,10,0,0
4,1,66,2,3,2,12,40,0,1,0.5,20,5,1,0.8000000119,20,-20,0,0,2,Regret,3.431499958,-20,20,20,5,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,-46,1.054200053,Regret,25,0,0
4,1,66,2,3,2,12,41,0,1,0.5,5,-20,0,0.200000003,5,-5,0,1,2,Regret,5.97840023,-20,5,-5,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,8,0.725300014,Regret,-15,0,0
4,1,66,2,3,2,12,42,0,1,0.5,20,5,1,0.8000000119,20,-20,0,0,2,Regret,6.81580019,-20,20,20,5,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,-47,1.044100046,Regret,25,0,0
4,1,66,2,3,2,12,43,0,1,0.5,20,-5,0,0.200000003,20,5,0,0,2,Relief,7.387499809,5,20,-5,20,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,6,0.8607000113,Relief,-10,0,0
4,1,66,2,3,2,12,44,0,1,0.8000000119,20,-20,1,0.5,20,-5,0,0,2,Regret,8.574999809,-5,20,20,-20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,-48,1.294800043,Regret,-15,0,0
4,1,66,2,3,2,12,45,0,1,0.5,20,5,1,0.8000000119,20,-5,1,1,2,Sameoutcome,7.54460001,20,5,20,-5,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,43,1.377300024,Sameoutcome,10,0,0
4,1,66,2,3,2,12,46,0,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,2,Relief,6.584400177,-5,-20,-20,5,-15,-8,-7,7,10,6,4,-17,10,0,0.3307000101,Relief,10,0,0
4,1,66,2,3,2,12,47,0,1,0.200000003,5,-20,0,0.5,-5,-20,0,1,2,Sameoutcome,6.93900013,-20,5,-20,-5,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,0,0.3174000084,Sameoutcome,10,0,0
4,1,66,2,3,2,12,48,0,1,0.5,5,-20,1,0.200000003,20,-20,0,0,2,Regret,6.992899895,-20,20,5,-20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,-42,0.9682000279,Regret,-15,0,0
4,1,66,2,3,2,12,49,0,1,0.200000003,20,5,0,0.8000000119,20,-5,1,1,2,Regret,8.624699593,5,20,20,-5,8,15,-7,7,6,10,-4,-7,10,-4,0.9075999856,Regret,10,0,0
4,1,66,2,3,2,12,50,0,1,0.200000003,20,-20,1,0.5,-5,-20,0,1,2,Relief,5.909900188,20,-20,-20,-5,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,44,1.078299999,Relief,25,0,0
4,1,66,2,3,2,12,51,0,1,0.8000000119,20,-5,1,0.200000003,20,5,0,0,2,Regret,11.51480007,5,20,20,-5,15,8,7,7,10,6,4,7,-10,-19,0.8582000136,Regret,-10,0,0
4,1,66,2,3,2,12,52,0,1,0.200000003,20,-20,1,0.5,-5,-20,0,1,2,Relief,2.634000063,20,-20,-20,-5,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,45,1.161399961,Relief,25,0,0
4,1,66,2,3,2,12,53,0,1,0.5,20,-5,0,0.8000000119,20,-20,1,0,2,Relief,18.36940002,20,-20,-5,20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,44,1.282699943,Relief,15,0,0
4,1,66,2,3,2,12,54,0,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,2,Relief,11.24979973,-5,-20,-20,5,-15,-8,-7,7,10,6,4,-17,10,0,0.5163000226,Relief,10,0,0
4,1,66,2,3,2,12,55,0,1,0.200000003,20,-20,0,0.5,5,-20,1,1,2,Regret,8.676400185,-20,20,5,-20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,-44,0.8650000095,Regret,15,0,0
4,1,66,2,3,2,12,56,0,1,0.200000003,5,-20,1,0.5,-5,-20,0,1,2,Relief,6.384699821,5,-20,-20,-5,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,5,0.8033000231,Relief,10,0,0
4,1,66,2,3,2,12,57,0,1,0.200000003,5,-5,0,0.5,5,-20,1,1,2,Regret,4.31580019,-5,5,5,-20,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,-22,0.7663000226,Regret,15,0,0
4,1,66,2,3,2,12,58,0,1,0.8000000119,20,-20,1,0.5,20,5,0,1,2,Relief,3.733299971,20,-20,5,20,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,31,0.8934999704,Relief,-25,0,0
4,1,66,2,3,2,12,59,0,1,0.5,20,-5,1,0.200000003,20,5,0,0,2,Regret,10.99180031,5,20,20,-5,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,-27,0.8905000091,Regret,-10,0,0
4,1,66,2,3,2,12,60,0,1,0.5,20,5,1,0.8000000119,20,-5,0,1,2,Relief,9.258199692,20,5,-5,20,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,43,1.167199969,Relief,10,0,0
4,1,66,2,3,2,12,61,1,1,0.5,5,-20,1,0.200000003,20,-20,0,0,1,Envy,5.062099934,-20,20,5,-20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,-45,1.146900058,Envy,-15,0,0
4,1,66,2,3,2,12,62,1,1,0.5,20,-5,0,0.8000000119,20,-20,1,1,1,SharedRegret,5.48390007,-5,20,20,-20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,-45,2.033699989,SharedRegret,15,1,0
4,1,66,2,3,2,12,63,1,1,0.200000003,5,-5,0,0.5,5,-20,1,1,0,Envy,10.54920006,-5,5,5,-20,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,-38,1.616299987,Envy,15,0,0
4,1,66,2,3,2,12,64,1,1,0.5,20,5,1,0.8000000119,20,-5,1,0,1,Sameoutcome,4.073999882,20,-5,20,5,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,46,1.565099955,Sameoutcome,10,0,0
4,1,66,2,3,2,12,65,1,1,0.200000003,20,5,0,0.8000000119,20,-5,1,0,1,Gloating,13.75319958,20,-5,5,20,8,15,-7,7,6,10,-4,-7,10,46,1.192600012,Gloating,10,0,0
4,1,66,2,3,2,12,66,1,1,0.200000003,5,-20,1,0.5,-5,-20,0,1,1,SharedRelief,15.9843998,5,-20,-20,-5,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,46,1.562100053,SharedRelief,10,1,0
4,1,66,2,3,2,12,67,1,1,0.5,20,-5,0,0.200000003,20,5,0,0,0,SharedRelief,10.71170044,5,20,-5,20,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,31,1.084499955,SharedRelief,-10,1,0
4,1,66,2,3,2,12,68,1,1,0.5,20,5,1,0.8000000119,20,-20,0,0,1,Envy,4.093299866,-20,20,20,5,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,-41,1.127200007,Envy,25,0,0
4,1,66,2,3,2,12,69,1,1,0.200000003,20,-20,1,0.5,-5,-20,0,1,0,Gloating,6.93200016,20,-20,-20,-5,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,47,1.040899992,Gloating,25,0,0
4,1,66,2,3,2,12,70,1,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,0,SharedRelief,9.033699989,-5,-20,-20,5,-15,-8,-7,7,10,6,4,-17,10,38,0.878000021,SharedRelief,10,1,0
4,1,66,2,3,2,12,71,1,1,0.5,20,5,1,0.8000000119,20,-20,0,0,1,Envy,4.995299816,-20,20,20,5,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,-45,0.9358999729,Envy,25,0,0
4,1,66,2,3,2,12,72,1,1,0.200000003,20,5,0,0.8000000119,20,-5,1,0,1,Gloating,9.21819973,20,-5,5,20,8,15,-7,7,6,10,-4,-7,10,44,1.014199972,Gloating,10,0,0
4,1,66,2,3,2,12,73,1,1,0.5,-5,-20,1,0.200000003,20,-20,0,1,1,SharedRelief,5.75880003,-5,-20,-20,20,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,26,0.7732999921,SharedRelief,-25,1,0
4,1,66,2,3,2,12,74,1,1,0.200000003,20,-20,0,0.5,5,-20,1,0,0,SharedRelief,5.669099808,5,-20,-20,20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,27,1.031900048,SharedRelief,15,1,0
4,1,66,2,3,2,12,75,1,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,1,SharedRelief,12.73649979,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,1,1.361199975,SharedRelief,-10,1,0
4,1,66,2,3,2,12,76,1,1,0.200000003,20,5,0,0.5,20,-5,1,0,1,Gloating,7.74420023,20,-5,5,20,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,44,1.35800004,Gloating,10,0,0
4,1,66,2,3,2,12,77,1,1,0.8000000119,20,-20,1,0.5,20,-5,0,1,0,Gloating,5.455500126,20,-20,-5,20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,42,1.145699978,Gloating,-15,0,0
4,1,66,2,3,2,12,78,1,1,0.8000000119,20,-5,1,0.5,20,5,0,1,0,Gloating,4.373700142,20,-5,5,20,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,45,1.69509995,Gloating,-10,0,0
4,1,66,2,3,2,12,79,1,1,0.200000003,5,-5,0,0.5,5,-20,0,1,1,SharedRelief,5.725900173,-5,5,-20,5,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,3,1.216899991,SharedRelief,15,1,0
4,1,66,2,3,2,12,80,1,1,0.5,-5,-20,0,0.200000003,5,-20,1,1,0,Envy,4.337500095,-20,-5,5,-20,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,-43,1.065500021,Envy,-10,0,0
4,1,66,2,3,2,12,81,1,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,1,SharedRelief,21.83340073,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,3,1.113399982,SharedRelief,-10,1,0
4,1,66,2,3,2,12,82,1,1,0.5,20,5,1,0.8000000119,20,-5,0,0,1,Envy,4.888500214,-5,20,20,5,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,-43,0.9689000249,Envy,10,0,0
4,1,66,2,3,2,12,83,1,1,0.8000000119,20,-5,1,0.200000003,20,5,0,1,0,Gloating,6.087500095,20,-5,5,20,15,8,7,7,10,6,4,7,-10,43,1.073899984,Gloating,-10,0,0
4,1,66,2,3,2,12,84,1,1,0.200000003,20,5,0,0.5,20,-5,1,0,1,Gloating,7.478700161,20,-5,5,20,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,45,1.116999984,Gloating,10,0,0
4,1,66,2,3,2,12,85,1,1,0.5,20,-5,0,0.8000000119,20,-20,1,1,1,SharedRegret,6.582699776,-5,20,20,-20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,-46,0.9588000178,SharedRegret,15,1,0
4,1,66,2,3,2,12,86,1,1,0.8000000119,20,-20,0,0.5,20,5,1,1,0,Envy,5.531700134,-20,20,20,5,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,-47,1.023300052,Envy,-25,0,0
4,1,66,2,3,2,12,87,1,1,0.5,5,-20,1,0.200000003,20,-20,0,1,1,SharedRelief,5.289400101,5,-20,-20,20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,23,0.9219999909,SharedRelief,-15,1,0
4,1,66,2,3,2,12,88,1,1,0.200000003,20,-20,1,0.5,-5,-20,0,0,0,SharedRegret,6.668399811,-20,-5,20,-20,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,-44,1.155300021,SharedRegret,25,1,0
4,1,66,2,3,2,12,89,1,1,0.5,5,-20,0,0.200000003,5,-5,0,0,0,SharedRelief,6.284100056,-5,5,-20,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,-16,1.08889997,SharedRelief,-15,1,0
4,1,66,2,3,2,12,90,1,1,0.200000003,5,-20,0,0.5,-5,-20,0,1,0,Sameoutcome,8.706999779,-20,5,-20,-5,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,-36,0.9282000065,Sameoutcome,10,0,0
4,1,66,2,3,2,12,91,1,1,0.5,-5,-20,0,0.200000003,20,-20,1,0,1,Gloating,4.17320013,20,-20,-20,-5,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,45,1.239099979,Gloating,-25,0,0
4,1,66,2,3,2,12,92,1,1,0.5,-5,-20,1,0.200000003,5,-20,0,1,1,SharedRelief,8.715600014,-5,-20,-20,5,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,1,0.9656000137,SharedRelief,-10,1,0
4,1,66,2,3,2,12,93,1,1,0.8000000119,20,-20,1,0.5,20,5,0,1,1,SharedRelief,6.624800205,20,-20,5,20,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,41,1.485599995,SharedRelief,-25,1,0
4,1,66,2,3,2,12,94,1,1,0.200000003,20,5,0,0.5,20,-5,1,0,1,Gloating,4.4520998,20,-5,5,20,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,44,0.918900013,Gloating,10,0,0
4,1,66,2,3,2,12,95,1,1,0.8000000119,20,-5,1,0.200000003,20,5,0,1,0,Gloating,4.414599895,20,-5,5,20,15,8,7,7,10,6,4,7,-10,43,1.067899942,Gloating,-10,0,0
4,1,66,2,3,2,12,96,1,1,0.200000003,20,-20,0,0.5,5,-20,1,1,0,Envy,9.995300293,-20,20,5,-20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,-15,0.8360999823,Envy,15,0,0
4,1,66,2,3,2,12,97,1,1,0.8000000119,20,-5,0,0.5,20,5,1,1,0,Envy,3.173399925,-5,20,20,5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,-38,0.9756000042,Envy,-10,0,0
4,1,66,2,3,2,12,98,1,1,0.5,5,-20,0,0.200000003,5,-5,0,0,0,SharedRelief,6.076499939,-5,5,-20,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,0,1.938699961,SharedRelief,-15,1,0
4,1,66,2,3,2,12,99,1,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,1,0,Envy,15.70040035,-20,5,-5,-20,-15,-8,-7,7,10,6,4,-17,10,-46,0.9855999947,Envy,10,0,0
4,1,66,2,3,2,12,100,1,1,0.8000000119,20,-20,1,0.5,20,-5,0,0,0,SharedRegret,10.53409958,-5,20,20,-20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,-42,0.9575999975,SharedRegret,-15,1,0
5,1,63,1,3,3,17,1,0,0,0.5,5,-20,1,0.200000003,20,-20,0,1,2,Rejoy,19.52899933,5,-20,,,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,28,1.07159996,Rejoy,-15,0,0
5,1,63,1,3,3,17,2,0,0,0.5,-5,-20,0,0.200000003,5,-20,0,1,2,Disapointment,9.131199837,-20,-5,,,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,-17,0.9643999934,Disapointment,-10,0,0
5,1,63,1,3,3,17,3,0,0,0.5,-5,-20,0,0.200000003,20,-20,1,1,2,Disapointment,14.31070042,-20,-5,,,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,-28,0.9855999947,Disapointment,-25,0,0
5,1,63,1,3,3,17,4,0,0,0.5,20,5,0,0.8000000119,20,-20,1,1,2,Disapointment,4.328400135,5,20,,,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,23,1.634600043,Disapointment,25,0,0
5,1,63,1,3,3,17,5,0,0,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,2,Rejoy,23.23570061,-5,-20,,,-15,-8,-7,7,10,6,4,-17,10,17,1.364899993,Rejoy,10,0,0
5,1,63,1,3,3,17,6,0,0,0.200000003,5,-5,0,0.5,5,-20,0,1,2,Disapointment,7.853600025,-5,5,,,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,8,1.352800012,Disapointment,15,0,0
5,1,63,1,3,3,17,7,0,0,0.5,5,-20,1,0.200000003,5,-5,0,0,2,Disapointment,10.48729992,-5,5,,,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,-11,1.039299965,Disapointment,-15,0,0
5,1,63,1,3,3,17,8,0,0,0.200000003,20,-20,0,0.5,5,-20,1,0,2,Rejoy,18.93440056,5,-20,,,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,23,0.6549999714,Rejoy,15,0,0
5,1,63,1,3,3,17,9,0,0,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,2,Rejoy,15.28199959,-5,-20,,,-8,-15,7,7,6,10,-4,17,-10,21,0.7910000086,Rejoy,-10,0,0
5,1,63,1,3,3,17,10,0,0,0.200000003,20,5,0,0.8000000119,20,-5,1,1,2,Disapointment,6.343699932,5,20,,,8,15,-7,7,6,10,-4,-7,10,-13,5.281199932,Disapointment,10,0,0
5,1,63,1,3,3,17,11,0,0,0.8000000119,20,-5,1,0.200000003,20,5,0,1,2,Rejoy,3.961699963,20,-5,,,15,8,7,7,10,6,4,7,-10,43,2.236200094,Rejoy,-10,0,0
5,1,63,1,3,3,17,12,0,0,0.200000003,20,5,0,0.5,20,-5,1,0,2,Rejoy,14.0678997,20,-5,,,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,38,2.230999947,Rejoy,10,0,0
5,1,63,1,3,3,17,13,0,0,0.5,20,-5,0,0.8000000119,20,-20,1,0,2,Rejoy,7.614900112,20,-20,,,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,45,1.749600053,Rejoy,15,0,0
5,1,63,1,3,3,17,14,0,0,0.8000000119,20,-20,0,0.5,20,5,0,0,2,Disapointment,11.45030022,5,20,,,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,45,1.867499948,Disapointment,-25,0,0
5,1,63,1,3,3,17,15,0,0,0.8000000119,20,-20,1,0.5,20,-5,1,1,2,Rejoy,6.145500183,20,-20,,,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,44,1.150699973,Rejoy,-15,0,0
5,1,63,1,3,3,17,16,0,0,0.5,20,-5,0,0.200000003,20,5,1,1,2,Disapointment,18.41500092,-5,20,,,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,-5,0.891900003,Disapointment,-10,0,0
5,1,63,1,3,3,17,17,0,0,0.200000003,5,-20,0,0.5,-5,-20,1,1,2,Disapointment,41.81290054,-20,5,,,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,-6,1.572399974,Disapointment,10,0,0
5,1,63,1,3,3,17,18,0,0,0.200000003,20,-20,1,0.5,-5,-20,0,1,2,Rejoy,14.74110031,20,-20,,,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,31,2.213000059,Rejoy,25,0,0
5,1,63,1,3,3,17,19,0,0,0.5,20,5,0,0.8000000119,20,-5,1,1,2,Disapointment,4.720799923,5,20,,,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,4,1.318199992,Disapointment,10,0,0
5,1,63,1,3,3,17,20,0,0,0.8000000119,20,-5,0,0.5,20,5,1,1,2,Disapointment,4.47840023,-5,20,,,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,-4,4.527400017,Disapointment,-10,0,0
5,1,63,1,3,3,17,21,0,1,0.5,20,-5,1,0.200000003,20,5,0,0,2,Regret,3.394500017,5,20,20,-5,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,29,3.59190011,Regret,-10,0,0
5,1,63,1,3,3,17,22,0,1,0.8000000119,20,-20,0,0.5,20,5,1,0,2,Relief,2.237400055,20,5,-20,20,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,39,1.295899987,Relief,-25,0,0
